1,4.188679245283019
2,3.7131782945736433
3,3.9019607843137254
4,4.190476190476191
5,3.1464646464646466
6,3.9014084507042255
7,4.32258064516129
8,3.884892086330935
9,3.7358490566037736
10,4.114713216957606
11,3.2773722627737225
12,3.8260869565217392
13,3.388888888888889
14,3.32
15,3.3233830845771144
16,3.0285714285714285
17,4.075829383886256
18,3.6491803278688524
19,3.5725490196078433
20,4.083333333333333
21,2.909090909090909
22,3.0673400673400675
23,3.3157894736842106
24,3.948529411764706
25,3.7411764705882353
26,2.96
27,4.171428571428572
28,3.7570093457943927
29,3.5833333333333335
30,3.488372093023256
31,3.73109243697479
32,3.625
33,3.498721227621483
34,3.8658536585365852
35,3.54040404040404
36,4.199430199430199
37,3.69811320754717
38,3.58
39,3.564516129032258
40,3.4479166666666665
41,3.48
42,3.74025974025974
43,4.125
44,3.6321243523316062
45,2.946127946127946
46,4.219512195121951
47,3.909090909090909
48,3.068561872909699
49,3.712962962962963
50,3.0697674418604652
51,3.825
52,3.5569620253164556
53,4.2368421052631575
54,4.025
55,4.12
56,3.970149253731343
57,2.90625
58,3.9725400457665905
59,3.4741784037558685
60,3.414285714285714
61,2.7777777777777777
62,3.566265060240964
63,3.4285714285714284
64,4.148148148148148
65,4.347107438016529
66,3.8461538461538463
67,4.296875
68,3.75
69,4.153846153846154
70,3.7037037037037037
71,3.7586206896551726
72,3.697674418604651
73,3.364705882352941
74,4.046511627906977
75,4.005714285714285
76,4.172413793103448
77,2.948717948717949
78,3.657142857142857
79,3.6451612903225805
80,3.8958333333333335
81,4.4186046511627906
82,4.016949152542373
83,3.5757575757575757
84,3.838709677419355
85,3.1025641025641026
86,4.3125
87,2.8135593220338984
88,4.147058823529412
89,3.238095238095238
90,3.511111111111111
91,4.704545454545454
92,2.7581395348837208
93,2.9727272727272727
94,3.857142857142857
95,3.595959595959596
96,3.6049382716049383
97,4.474025974025974
98,3.8
99,3.2149532710280373
100,3.026315789473684
101,4.679245283018868
102,3.128787878787879
103,4.052173913043478
104,3.347826086956522
105,4.295081967213115
106,4.0212765957446805
107,3.743801652892562
108,3.135135135135135
109,4.0
110,3.25
111,3.7282608695652173
112,4.183333333333334
113,3.5
114,3.693877551020408
115,3.8421052631578947
116,3.802325581395349
117,3.299009900990099
118,3.767857142857143
119,3.5428571428571427
120,3.619047619047619
121,4.416666666666667
122,2.9649122807017543
123,3.401315789473684
124,4.173913043478261
125,4.098591549295775
126,4.0
127,3.8448275862068964
128,4.363636363636363
129,4.025316455696203
130,4.311111111111111
131,3.3966101694915256
132,3.966292134831461
133,3.7705882352941176
134,2.7158469945355193
135,3.657142857142857
136,3.074074074074074
137,3.611940298507463
138,4.492307692307692
139,3.8816326530612244
140,3.8181818181818183
141,3.6956521739130435
142,3.3404255319148937
143,3.5441176470588234
144,3.46875
145,3.0
146,3.7699530516431925
147,3.5026737967914436
148,3.733974358974359
149,3.9408783783783785
150,4.021551724137931
151,3.653927813163482
152,4.125
153,4.076923076923077
154,3.090909090909091
155,2.96875
156,4.236486486486487
157,3.718969555035129
158,4.0
159,3.7777777777777777
160,3.5
161,4.4713804713804715
162,4.121495327102804
163,2.1828793774319064
164,4.384615384615385
165,3.981818181818182
166,3.6878048780487807
167,2.9310344827586206
168,3.8461538461538463
169,3.5670289855072466
170,3.9885057471264367
171,4.0
172,3.608695652173913
173,3.9679144385026737
174,3.649484536082474
175,3.9810725552050474
176,3.6153846153846154
177,4.113636363636363
178,3.8434782608695652
179,2.6545454545454548
180,3.694915254237288
181,3.604651162790698
182,3.8313253012048194
183,4.099009900990099
184,4.083333333333333
185,3.588235294117647
186,4.254098360655738
187,4.083932853717027
188,3.1690140845070425
189,4.0
190,3.6993464052287583
191,3.3333333333333335
192,3.0914285714285716
193,3.677685950413223
194,3.983050847457627
195,3.889294403892944
196,4.0625
197,3.909090909090909
198,3.7493403693931397
199,3.2761194029850746
